Report_Month,Company,Product_Category,Premium_Current_Month,Premium_YTD,Policies_Current_Month,Policies_YTD,Date
September-2022,SBI LIFE INSURANCE COMPANY LIMITED,Total,2471.37,13087.14,184994.0,929153,2022-09-01
September-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-09-01
September-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,34.8,161.47,1.0,3,2022-09-01
September-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,3.76,31.89,4.0,18,2022-09-01
September-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,60.99,249.7,28024.0,126637,2022-09-01
September-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.43,19.92,891.0,4623,2022-09-01
September-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,102.98,462.98,28920.0,131281,2022-09-01
September-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,-0.01,-0.01,0.0,0,2022-09-01
September-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,102.03,314.46,2.0,4,2022-09-01
September-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,11.69,701.75,2.0,18,2022-09-01
September-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,150.12,562.1,21885.0,82106,2022-09-01
September-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,9.31,56.91,222.0,1406,2022-09-01
September-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,273.14,1635.21,22111.0,83534,2022-09-01
September-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.35,2.1,0.0,8,2022-09-01
September-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,18.75,89.76,31.0,142,2022-09-01
September-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,20.47,101.27,3.0,7,2022-09-01
September-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,3534.59,19733.47,112.0,528,2022-09-01
September-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,27.17,130.03,22.0,192,2022-09-01
September-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,619.37,4583.47,369.0,1992,2022-09-01
September-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,499.7,2429.59,52093.0,271965,2022-09-01
September-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,5263.17,24640.11,659485.0,3270031,2022-09-01
September-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,77.91,359.67,761.0,3351,2022-09-01
September-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1939.4,8739.06,23416.0,118756,2022-09-01
September-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,625.61,3022.66,52879.0,275523,2022-09-01
October-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.64,3.54,0.0,1,2022-10-01
October-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,265.3,2328.67,4.0,57,2022-10-01
October-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,23.32,122.86,15.0,141,2022-10-01
October-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,160.52,1188.67,15050.0,111635,2022-10-01
October-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,40.08,266.63,706.0,4355,2022-10-01
October-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,489.86,3910.36,15775.0,116189,2022-10-01
October-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,20.58,120.26,1.0,4,2022-10-01
October-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,39.39,213.63,3703.0,21564,2022-10-01
October-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,17.35,97.87,360.0,2114,2022-10-01
October-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,77.32,431.77,4064.0,23682,2022-10-01
October-2022,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.08,0.61,0.0,0,2022-10-01
October-2022,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.08,1.96,0.0,2,2022-10-01
October-2022,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,3.35,44.5,6.0,56,2022-10-01
October-2022,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,10.84,81.36,1685.0,12004,2022-10-01
October-2022,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.24,7.92,13.0,87,2022-10-01
October-2022,AVIVA LIFE INSURANCE COMPANY LIMITED,Total,15.58,136.34,1704.0,12149,2022-10-01
October-2022,AXIS MAX LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,AXIS MAX LIFE INSURANCE LIMITED,Group Single Premium,52.23,406.5,1.0,6,2022-10-01
October-2022,AXIS MAX LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,4.81,30.36,10.0,55,2022-10-01
October-2022,AXIS MAX LIFE INSURANCE LIMITED,Individual Non Single Premium,325.96,2332.15,33168.0,269109,2022-10-01
October-2022,AXIS MAX LIFE INSURANCE LIMITED,Individual Single Premium,152.5,1144.45,729.0,5572,2022-10-01
October-2022,AXIS MAX LIFE INSURANCE LIMITED,Total,535.5,3913.47,33908.0,274742,2022-10-01
October-2022,BAJAJ LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,BAJAJ LIFE INSURANCE LIMITED,Group Single Premium,183.02,2795.23,3.0,71,2022-10-01
October-2022,BAJAJ LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,23.78,360.89,14.0,124,2022-10-01
October-2022,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,346.82,2286.86,42375.0,296331,2022-10-01
October-2022,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,40.01,302.7,536.0,3523,2022-10-01
October-2022,BAJAJ LIFE INSURANCE LIMITED,Total,593.63,5745.69,42928.0,300049,2022-10-01
October-2022,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,0.4,1.45,1.0,7,2022-10-01
October-2022,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Yearly Renewable Premium,0.03,0.2,0.0,2,2022-10-01
October-2022,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Non Single Premium,0.04,0.57,24.0,652,2022-10-01
October-2022,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Single Premium,0.0,0.05,0.0,700,2022-10-01
October-2022,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Total,0.47,2.26,25.0,1361,2022-10-01
October-2022,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,12.13,105.5,0.0,5,2022-10-01
October-2022,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,2.4,13.29,0.0,2,2022-10-01
October-2022,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,46.69,359.58,6503.0,50925,2022-10-01
October-2022,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.11,15.83,45.0,256,2022-10-01
October-2022,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Total,63.34,494.19,6548.0,51188,2022-10-01
October-2022,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.07,0.38,0.0,4,2022-10-01
October-2022,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,83.28,361.7,0.0,11,2022-10-01
October-2022,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,2.11,218.6,1.0,16,2022-10-01
October-2022,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,82.1,683.52,9917.0,85454,2022-10-01
October-2022,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,10.33,133.4,112.0,980,2022-10-01
October-2022,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Total,177.9,1397.6,10030.0,86465,2022-10-01
October-2022,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1.52,15.94,0.0,0,2022-10-01
October-2022,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,-0.08,0.63,0.0,1,2022-10-01
October-2022,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,25.26,192.93,3280.0,27193,2022-10-01
October-2022,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.78,10.74,13.0,128,2022-10-01
October-2022,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Total,27.48,220.24,3293.0,27322,2022-10-01
October-2022,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.21,14.07,1.0,28,2022-10-01
October-2022,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.21,0.0,0,2022-10-01
October-2022,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.64,31.54,0.0,0,2022-10-01
October-2022,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,19.04,336.08,3131.0,60717,2022-10-01
October-2022,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.72,53.75,41.0,629,2022-10-01
October-2022,EXIDE LIFE INSURANCE COMPANY LIMITED,Total,22.61,435.65,3173.0,61374,2022-10-01
October-2022,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1.66,9.18,0.0,0,2022-10-01
October-2022,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,11.96,208.0,4.0,17,2022-10-01
October-2022,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,19.24,137.92,2696.0,19889,2022-10-01
October-2022,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.42,4.52,18.0,119,2022-10-01
October-2022,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Total,33.29,359.62,2718.0,20025,2022-10-01
October-2022,HDFC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,HDFC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1095.89,6420.54,9.0,95,2022-10-01
October-2022,HDFC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,40.58,279.71,26.0,135,2022-10-01
October-2022,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,550.9,4147.15,62059.0,417078,2022-10-01
October-2022,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,245.52,2124.84,2812.0,24360,2022-10-01
October-2022,HDFC LIFE INSURANCE COMPANY LIMITED,Total,1932.89,12972.24,64906.0,441668,2022-10-01
October-2022,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,438.18,2256.99,14.0,58,2022-10-01
October-2022,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,219.31,1961.06,154.0,971,2022-10-01
October-2022,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,379.83,2861.32,38301.0,288513,2022-10-01
October-2022,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,171.16,1488.2,2060.0,17683,2022-10-01
October-2022,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Total,1208.48,8567.57,40529.0,307225,2022-10-01
October-2022,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.02,0.21,0.0,1,2022-10-01
October-2022,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Single Premium,80.79,598.43,4.0,100,2022-10-01
October-2022,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,137.97,848.15,25051.0,159560,2022-10-01
October-2022,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.25,32.85,88.0,730,2022-10-01
October-2022,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Total,222.03,1479.65,25143.0,160391,2022-10-01
October-2022,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,5.73,51.67,5.0,31,2022-10-01
October-2022,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,3.88,9.37,6.0,33,2022-10-01
October-2022,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,59.07,482.44,10048.0,82932,2022-10-01
October-2022,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.7,17.28,58.0,566,2022-10-01
October-2022,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Total,70.39,560.76,10117.0,83562,2022-10-01
October-2022,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.05,8.65,0.0,6,2022-10-01
October-2022,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,228.42,1338.63,8.0,42,2022-10-01
October-2022,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,106.29,534.12,46.0,279,2022-10-01
October-2022,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,128.95,906.6,17478.0,129244,2022-10-01
October-2022,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,88.61,642.65,1168.0,16995,2022-10-01
October-2022,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Total,552.33,3430.64,18700.0,146566,2022-10-01
October-2022,LIFE INSURANCE CORPORATION OF INDIA,Group Non Single Premium,620.51,3116.7,357.0,3139,2022-10-01
October-2022,LIFE INSURANCE CORPORATION OF INDIA,Group Single Premium,11072.2,107950.4,24.0,562,2022-10-01
October-2022,LIFE INSURANCE CORPORATION OF INDIA,Group Yearly Renewable Premium,57.27,390.26,2490.0,14889,2022-10-01
October-2022,LIFE INSURANCE CORPORATION OF INDIA,Individual Non Single Premium,2301.3,16014.1,1106537.0,9025834,2022-10-01
October-2022,LIFE INSURANCE CORPORATION OF INDIA,Individual Single Premium,1868.85,12639.75,69707.0,509439,2022-10-01
October-2022,LIFE INSURANCE CORPORATION OF INDIA,Total,15920.13,140111.2,1179115.0,9553863,2022-10-01
October-2022,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.03,0.27,8.0,77,2022-10-01
October-2022,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,50.95,388.54,0.0,0,2022-10-01
October-2022,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,16.76,94.47,0.0,0,2022-10-01
October-2022,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,142.97,962.15,19566.0,144506,2022-10-01
October-2022,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,7.7,65.47,109.0,995,2022-10-01
October-2022,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Total,218.41,1510.9,19683.0,145578,2022-10-01
October-2022,PRAMERICA LIFE INSURANCE LIMITED.,Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,PRAMERICA LIFE INSURANCE LIMITED.,Group Single Premium,35.21,195.82,4.0,22,2022-10-01
October-2022,PRAMERICA LIFE INSURANCE LIMITED.,Group Yearly Renewable Premium,5.25,23.0,20.0,52,2022-10-01
October-2022,PRAMERICA LIFE INSURANCE LIMITED.,Individual Non Single Premium,11.05,80.13,2145.0,17712,2022-10-01
October-2022,PRAMERICA LIFE INSURANCE LIMITED.,Individual Single Premium,0.48,3.48,5.0,54,2022-10-01
October-2022,PRAMERICA LIFE INSURANCE LIMITED.,Total,52.0,302.43,2174.0,17840,2022-10-01
October-2022,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Total,0.0,0.0,0.0,0,2022-10-01
October-2022,SBI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.7,15.82,0.0,0,2022-10-01
October-2022,SBI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,381.15,4741.52,15.0,98,2022-10-01
October-2022,SBI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,38.37,289.99,16.0,198,2022-10-01
October-2022,SBI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,1066.99,6851.15,150194.0,1040679,2022-10-01
October-2022,SBI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,478.54,3154.41,6166.0,44569,2022-10-01
October-2022,SBI LIFE INSURANCE COMPANY LIMITED,Total,1965.75,15052.89,156391.0,1085544,2022-10-01
October-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-10-01
October-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,46.96,208.43,0.0,3,2022-10-01
October-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,2.86,34.73,1.0,19,2022-10-01
October-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,39.2,288.9,19561.0,146198,2022-10-01
October-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.82,22.74,648.0,5271,2022-10-01
October-2022,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,91.85,554.81,20210.0,151491,2022-10-01
October-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,-0.02,0.0,0,2022-10-01
October-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,45.95,360.42,3.0,7,2022-10-01
October-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,16.74,718.49,0.0,18,2022-10-01
October-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,79.17,641.27,12935.0,95041,2022-10-01
October-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,8.93,65.84,187.0,1593,2022-10-01
October-2022,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,150.78,1785.99,13125.0,96659,2022-10-01
October-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.34,2.44,0.0,8,2022-10-01
October-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,7.88,97.65,14.0,156,2022-10-01
October-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,16.54,117.81,0.0,7,2022-10-01
October-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,3040.27,22773.74,67.0,595,2022-10-01
October-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,12.39,142.42,5.0,197,2022-10-01
October-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,534.75,5118.21,324.0,2316,2022-10-01
October-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,397.16,2826.75,42567.0,314532,2022-10-01
October-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,4069.17,28709.28,521437.0,3791468,2022-10-01
October-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,68.13,427.81,629.0,3980,2022-10-01
October-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1344.38,10083.44,16503.0,135259,2022-10-01
October-2022,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,494.57,3517.23,43201.0,318724,2022-10-01
November-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.27,3.81,0.0,1,2022-11-01
November-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,367.79,2696.45,4.0,61,2022-11-01
November-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,22.19,145.05,34.0,175,2022-11-01
November-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,280.18,1468.85,20878.0,132513,2022-11-01
November-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,45.49,312.12,691.0,5046,2022-11-01
November-2022,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,715.92,4626.28,21607.0,137796,2022-11-01
November-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2022-11-01
November-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,21.77,142.04,0.0,4,2022-11-01
November-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2022-11-01
November-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,35.07,248.7,3295.0,24859,2022-11-01
November-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,23.96,121.83,549.0,2663,2022-11-01
November-2022,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,80.8,512.57,3844.0,27526,2022-11-01
November-2022,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.07,0.68,0.0,0,2022-11-01
November-2022,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.26,2.22,1.0,3,2022-11-01
November-2022,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,11.81,56.3,39.0,95,2022-11-01
November-2022,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,15.46,96.82,2351.0,14355,2022-11-01
